PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
agricultura,1.0,1975.0,5.06329,20.0,40103.0,4.98716,1.01527,0.98496,campos-sales
ainda,4.0,1975.0,20.25316,109.0,40103.0,27.18001,0.74515,1.34201,campos-sales
alcançado,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
alcançam,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
algum,1.0,1975.0,5.06329,6.0,40103.0,1.49615,3.38422,0.29549,campos-sales
aliança,1.0,1975.0,5.06329,5.0,40103.0,1.24679,4.06106,0.24624,campos-sales
alimentar,1.0,1975.0,5.06329,5.0,40103.0,1.24679,4.06106,0.24624,campos-sales
alta,2.0,1975.0,10.12658,20.0,40103.0,4.98716,2.03053,0.49248,campos-sales
altamente,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
altiva,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
alto,1.0,1975.0,5.06329,20.0,40103.0,4.98716,1.01527,0.98496,campos-sales
altos,2.0,1975.0,10.12658,12.0,40103.0,2.99229,3.38422,0.29549,campos-sales
além,2.0,1975.0,10.12658,30.0,40103.0,7.48074,1.35369,0.73872,campos-sales
ameaçam,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
amigas,1.0,1975.0,5.06329,6.0,40103.0,1.49615,3.38422,0.29549,campos-sales
amizade,1.0,1975.0,5.06329,7.0,40103.0,1.74551,2.90076,0.34474,campos-sales
amplos,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
anarquia,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
anos,1.0,1975.0,5.06329,73.0,40103.0,18.20313,0.27816,3.59512,campos-sales
ante,1.0,1975.0,5.06329,6.0,40103.0,1.49615,3.38422,0.29549,campos-sales
antecessor,1.0,1975.0,5.06329,3.0,40103.0,0.74807,6.76844,0.14774,campos-sales
antes,6.0,1975.0,30.37975,37.0,40103.0,9.22624,3.29275,0.3037,campos-sales
apelo,2.0,1975.0,10.12658,3.0,40103.0,0.74807,13.53688,0.07387,campos-sales
aplicação,1.0,1975.0,5.06329,11.0,40103.0,2.74294,1.84594,0.54173,campos-sales
apoiada,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
apoio,1.0,1975.0,5.06329,58.0,40103.0,14.46276,0.35009,2.85639,campos-sales
apraz-me,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
apreensões,2.0,1975.0,10.12658,4.0,40103.0,0.99743,10.15266,0.0985,campos-sales
apurado,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
aqui,2.0,1975.0,10.12658,49.0,40103.0,12.21854,0.82879,1.20658,campos-sales
armadas,1.0,1975.0,5.06329,26.0,40103.0,6.48331,0.78097,1.28045,campos-sales
arrecadação,1.0,1975.0,5.06329,3.0,40103.0,0.74807,6.76844,0.14774,campos-sales
artificiais,2.0,1975.0,10.12658,3.0,40103.0,0.74807,13.53688,0.07387,campos-sales
aspira,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
aspiração,2.0,1975.0,10.12658,11.0,40103.0,2.74294,3.69188,0.27087,campos-sales
assegurando,1.0,1975.0,5.06329,4.0,40103.0,0.99743,5.07633,0.19699,campos-sales
assegurar,2.0,1975.0,10.12658,21.0,40103.0,5.23652,1.93384,0.51711,campos-sales
assim,2.0,1975.0,10.12658,88.0,40103.0,21.9435,0.46148,2.16692,campos-sales
assinalado,2.0,1975.0,10.12658,2.0,40103.0,0.49872,20.30532,0.04925,campos-sales
assinalar,1.0,1975.0,5.06329,4.0,40103.0,0.99743,5.07633,0.19699,campos-sales
assumir,1.0,1975.0,5.06329,12.0,40103.0,2.99229,1.69211,0.59098,campos-sales
atenção,2.0,1975.0,10.12658,25.0,40103.0,6.23395,1.62443,0.6156,campos-sales
atingir,2.0,1975.0,10.12658,5.0,40103.0,1.24679,8.12213,0.12312,campos-sales
atitude,1.0,1975.0,5.06329,9.0,40103.0,2.24422,2.25615,0.44323,campos-sales
ativamente,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
atividade,3.0,1975.0,15.18987,16.0,40103.0,3.98973,3.80725,0.26266,campos-sales
atos,1.0,1975.0,5.06329,4.0,40103.0,0.99743,5.07633,0.19699,campos-sales
atrair,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
através,1.0,1975.0,5.06329,27.0,40103.0,6.73266,0.75205,1.3297,campos-sales
atritos,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
atual,1.0,1975.0,5.06329,17.0,40103.0,4.23908,1.19443,0.83722,campos-sales
aumento,3.0,1975.0,15.18987,18.0,40103.0,4.48844,3.38422,0.29549,campos-sales
auspicioso,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
austeridade,1.0,1975.0,5.06329,8.0,40103.0,1.99486,2.53816,0.39399,campos-sales
autonomia,1.0,1975.0,5.06329,12.0,40103.0,2.99229,1.69211,0.59098,campos-sales
autoridade,4.0,1975.0,20.25316,14.0,40103.0,3.49101,5.80152,0.17237,campos-sales
autorizada,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
avultadas,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
ação,6.0,1975.0,30.37975,57.0,40103.0,14.2134,2.1374,0.46786,campos-sales
baixa,1.0,1975.0,5.06329,7.0,40103.0,1.74551,2.90076,0.34474,campos-sales
base,2.0,1975.0,10.12658,28.0,40103.0,6.98202,1.45038,0.68947,campos-sales
basta,1.0,1975.0,5.06329,15.0,40103.0,3.74037,1.35369,0.73872,campos-sales
bastante,1.0,1975.0,5.06329,5.0,40103.0,1.24679,4.06106,0.24624,campos-sales
bater,1.0,1975.0,5.06329,1.0,40103.0,0.24936,20.30532,0.04925,campos-sales
bem,6.0,1975.0,30.37975,88.0,40103.0,21.9435,1.38445,0.72231,campos-sales
benefícios,1.0,1975.0,5.06329,12.0,40103.0,2.99229,1.69211,0.59098,campos-sales
benéfica,1.0,1975.0,5.06329,3.0,40103.0,0.74807,6.76844,0.14774,campos-sales
boas,1.0,1975.0,5.06329,4.0,40103.0,0.99743,5.07633,0.19699,campos-sales
bom,2.0,1975.0,10.12658,16.0,40103.0,3.98973,2.53816,0.39399,campos-sales
bons,1.0,1975.0,5.06329,8.0,40103.0,1.99486,2.53816,0.39399,campos-sales
brasil,1.0,1975.0,5.06329,279.0,40103.0,69.57086,0.07278,13.74024,campos-sales
brasileira,4.0,1975.0,20.25316,65.0,40103.0,16.20826,1.24956,0.80028,campos-sales
brasileiro,3.0,1975.0,15.18987,106.0,40103.0,26.43194,0.57468,1.7401,campos-sales
brasileiros,1.0,1975.0,5.06329,126.0,40103.0,31.4191,0.16115,6.20527,campos-sales
buscar,1.0,1975.0,5.06329,7.0,40103.0,1.74551,2.90076,0.34474,campos-sales
cabe,3.0,1975.0,15.18987,7.0,40103.0,1.74551,8.70228,0.11491,campos-sales
cabe-me,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
cada,2.0,1975.0,10.12658,95.0,40103.0,23.689,0.42748,2.33929,campos-sales
café,1.0,1975.0,5.06329,8.0,40103.0,1.99486,2.53816,0.39399,campos-sales
calma,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
cambial,1.0,1975.0,5.06329,3.0,40103.0,0.74807,6.76844,0.14774,campos-sales
caminho,2.0,1975.0,10.12658,28.0,40103.0,6.98202,1.45038,0.68947,campos-sales
campo,1.0,1975.0,5.06329,31.0,40103.0,7.7301,0.65501,1.52669,campos-sales
capacidade,1.0,1975.0,5.06329,22.0,40103.0,5.48587,0.92297,1.08346,campos-sales
capaz,1.0,1975.0,5.06329,25.0,40103.0,6.23395,0.81221,1.2312,campos-sales
capitais,1.0,1975.0,5.06329,14.0,40103.0,3.49101,1.45038,0.68947,campos-sales
capital,3.0,1975.0,15.18987,29.0,40103.0,7.23138,2.10055,0.47607,campos-sales
caracteriza,2.0,1975.0,10.12658,2.0,40103.0,0.49872,20.30532,0.04925,campos-sales
caráter,4.0,1975.0,20.25316,17.0,40103.0,4.23908,4.77772,0.2093,campos-sales
causas,2.0,1975.0,10.12658,5.0,40103.0,1.24679,8.12213,0.12312,campos-sales
ceder,2.0,1975.0,10.12658,3.0,40103.0,0.74807,13.53688,0.07387,campos-sales
centralização,2.0,1975.0,10.12658,2.0,40103.0,0.49872,20.30532,0.04925,campos-sales
certamente,2.0,1975.0,10.12658,5.0,40103.0,1.24679,8.12213,0.12312,campos-sales
certo,2.0,1975.0,10.12658,29.0,40103.0,7.23138,1.40037,0.7141,campos-sales
chamado,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
chega,1.0,1975.0,5.06329,3.0,40103.0,0.74807,6.76844,0.14774,campos-sales
chegado,2.0,1975.0,10.12658,1.0,40103.0,0.24936,40.61063,0.02462,campos-sales
cheio,1.0,1975.0,5.06329,2.0,40103.0,0.49872,10.15266,0.0985,campos-sales
cidadão,1.0,1975.0,5.06329,20.0,40103.0,4.98716,1.01527,0.98496,campos-sales
