PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
transformações,3.0,3246.0,9.24214,7.0,38832.0,1.80264,5.12701,0.19505,fernando-collor
transição,4.0,3246.0,12.32286,4.0,38832.0,1.03008,11.96303,0.08359,fernando-collor
transporte,1.0,3246.0,3.08071,9.0,38832.0,2.31768,1.32923,0.75232,fernando-collor
tratados,1.0,3246.0,3.08071,4.0,38832.0,1.03008,2.99076,0.33436,fernando-collor
trataremos,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
tratará,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
trazer,2.0,3246.0,6.16143,2.0,38832.0,0.51504,11.96303,0.08359,fernando-collor
tribunal,3.0,3246.0,9.24214,18.0,38832.0,4.63535,1.99384,0.50155,fernando-collor
triunfo,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
trouxeram,1.0,3246.0,3.08071,2.0,38832.0,0.51504,5.98152,0.16718,fernando-collor
trágica,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
trégua,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
tudo,4.0,3246.0,12.32286,49.0,38832.0,12.61846,0.97657,1.02399,fernando-collor
turno,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
tão,4.0,3246.0,12.32286,72.0,38832.0,18.54141,0.66461,1.50464,fernando-collor
têm,1.0,3246.0,3.08071,44.0,38832.0,11.33086,0.27189,3.678,fernando-collor
títulos,1.0,3246.0,3.08071,3.0,38832.0,0.77256,3.98768,0.25077,fernando-collor
unidas,4.0,3246.0,12.32286,3.0,38832.0,0.77256,15.95071,0.06269,fernando-collor
unidos,3.0,3246.0,9.24214,10.0,38832.0,2.5752,3.58891,0.27864,fernando-collor
unificação,1.0,3246.0,3.08071,1.0,38832.0,0.25752,11.96303,0.08359,fernando-collor
