PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
precisam,3.0,1408.0,21.30682,6.0,40670.0,1.47529,14.44247,0.06924,fernando-henrique-cardoso-2
precisamos,1.0,1408.0,7.10227,22.0,40670.0,5.40939,1.31295,0.76164,fernando-henrique-cardoso-2
preciso,1.0,1408.0,7.10227,53.0,40670.0,13.03172,0.545,1.83487,fernando-henrique-cardoso-2
preservar,1.0,1408.0,7.10227,6.0,40670.0,1.47529,4.81416,0.20772,fernando-henrique-cardoso-2
presidente,6.0,1408.0,42.61364,94.0,40670.0,23.11286,1.84372,0.54238,fernando-henrique-cardoso-2
prestar,1.0,1408.0,7.10227,6.0,40670.0,1.47529,4.81416,0.20772,fernando-henrique-cardoso-2
prever,1.0,1408.0,7.10227,4.0,40670.0,0.98353,7.22124,0.13848,fernando-henrique-cardoso-2
previdenciária,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
previdência,1.0,1408.0,7.10227,5.0,40670.0,1.22941,5.77699,0.1731,fernando-henrique-cardoso-2
preço,1.0,1408.0,7.10227,7.0,40670.0,1.72117,4.12642,0.24234,fernando-henrique-cardoso-2
primeiro,2.0,1408.0,14.20455,43.0,40670.0,10.5729,1.34349,0.74433,fernando-henrique-cardoso-2
primeiros,1.0,1408.0,7.10227,7.0,40670.0,1.72117,4.12642,0.24234,fernando-henrique-cardoso-2
prioritária,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
privatização,1.0,1408.0,7.10227,3.0,40670.0,0.73764,9.62831,0.10386,fernando-henrique-cardoso-2
privilegiados,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
privilégios,2.0,1408.0,14.20455,9.0,40670.0,2.21293,6.41888,0.15579,fernando-henrique-cardoso-2
problemas,2.0,1408.0,14.20455,21.0,40670.0,5.16351,2.75095,0.36351,fernando-henrique-cardoso-2
processo,1.0,1408.0,7.10227,43.0,40670.0,10.5729,0.67174,1.48866,fernando-henrique-cardoso-2
produtivo,1.0,1408.0,7.10227,10.0,40670.0,2.45881,2.88849,0.3462,fernando-henrique-cardoso-2
produzem,1.0,1408.0,7.10227,3.0,40670.0,0.73764,9.62831,0.10386,fernando-henrique-cardoso-2
produção,2.0,1408.0,14.20455,41.0,40670.0,10.08114,1.40902,0.70971,fernando-henrique-cardoso-2
professora,1.0,1408.0,7.10227,1.0,40670.0,0.24588,28.88494,0.03462,fernando-henrique-cardoso-2
profunda,1.0,1408.0,7.10227,11.0,40670.0,2.7047,2.6259,0.38082,fernando-henrique-cardoso-2
profundo,1.0,1408.0,7.10227,8.0,40670.0,1.96705,3.61062,0.27696,fernando-henrique-cardoso-2
programas,1.0,1408.0,7.10227,24.0,40670.0,5.90116,1.20354,0.83088,fernando-henrique-cardoso-2
progresso,1.0,1408.0,7.10227,44.0,40670.0,10.81879,0.65648,1.52328,fernando-henrique-cardoso-2
projeto,1.0,1408.0,7.10227,30.0,40670.0,7.37644,0.96283,1.0386,fernando-henrique-cardoso-2
projetos,1.0,1408.0,7.10227,15.0,40670.0,3.68822,1.92566,0.5193,fernando-henrique-cardoso-2
promessas,1.0,1408.0,7.10227,7.0,40670.0,1.72117,4.12642,0.24234,fernando-henrique-cardoso-2
