PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
tão,1.0,428.0,23.36449,75.0,41650.0,18.0072,1.29751,0.77071,eurico-gaspar-dutra
unidas,1.0,428.0,23.36449,6.0,41650.0,1.44058,16.21885,0.06166,eurico-gaspar-dutra
unidos,1.0,428.0,23.36449,12.0,41650.0,2.88115,8.10942,0.12331,eurico-gaspar-dutra
universal,1.0,428.0,23.36449,6.0,41650.0,1.44058,16.21885,0.06166,eurico-gaspar-dutra
urnas,1.0,428.0,23.36449,11.0,41650.0,2.64106,8.84664,0.11304,eurico-gaspar-dutra
último,1.0,428.0,23.36449,3.0,41650.0,0.72029,32.43769,0.03083,eurico-gaspar-dutra
útil,1.0,428.0,23.36449,3.0,41650.0,0.72029,32.43769,0.03083,eurico-gaspar-dutra
vem,1.0,428.0,23.36449,17.0,41650.0,4.08163,5.7243,0.17469,eurico-gaspar-dutra
venha,1.0,428.0,23.36449,2.0,41650.0,0.48019,48.65654,0.02055,eurico-gaspar-dutra
venham,1.0,428.0,23.36449,3.0,41650.0,0.72029,32.43769,0.03083,eurico-gaspar-dutra
verdadeira,1.0,428.0,23.36449,14.0,41650.0,3.36134,6.95093,0.14387,eurico-gaspar-dutra
vida,3.0,428.0,70.09346,108.0,41650.0,25.93037,2.70314,0.36994,eurico-gaspar-dutra
vista,1.0,428.0,23.36449,15.0,41650.0,3.60144,6.48754,0.15414,eurico-gaspar-dutra
vitória,2.0,428.0,46.72897,6.0,41650.0,1.44058,32.43769,0.03083,eurico-gaspar-dutra
árduos,1.0,428.0,23.36449,1.0,41650.0,0.2401,97.31308,0.01028,eurico-gaspar-dutra
