PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
condições,3.0,2081.0,14.41615,64.0,39997.0,16.0012,0.90094,1.10995,lula-2
conduzir,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
confiança,1.0,2081.0,4.80538,62.0,39997.0,15.50116,0.31,3.22579,lula-2
conflitos,2.0,2081.0,9.61076,8.0,39997.0,2.00015,4.80502,0.20812,lula-2
congresso,3.0,2081.0,14.41615,73.0,39997.0,18.25137,0.78987,1.26604,lula-2
conhecem,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
conhecimento,4.0,2081.0,19.22153,9.0,39997.0,2.25017,8.54226,0.11707,lula-2
conhecimentos,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
conjugação,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
conjunto,2.0,2081.0,9.61076,17.0,39997.0,4.25032,2.26119,0.44225,lula-2
conquistado,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
conquistas,1.0,2081.0,4.80538,11.0,39997.0,2.75021,1.74728,0.57232,lula-2
consciente,1.0,2081.0,4.80538,8.0,39997.0,2.00015,2.40251,0.41623,lula-2
consciência,3.0,2081.0,14.41615,32.0,39997.0,8.0006,1.80188,0.55497,lula-2
consegue,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
conselhos,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
consistência,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
consolidar,3.0,2081.0,14.41615,10.0,39997.0,2.50019,5.76603,0.17343,lula-2
constitui,1.0,2081.0,4.80538,8.0,39997.0,2.00015,2.40251,0.41623,lula-2
construir,1.0,2081.0,4.80538,17.0,39997.0,4.25032,1.13059,0.88449,lula-2
construiu,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
construção,2.0,2081.0,9.61076,21.0,39997.0,5.25039,1.83048,0.5463,lula-2
construímos,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
consultando,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
consumo,3.0,2081.0,14.41615,14.0,39997.0,3.50026,4.11859,0.2428,lula-2
conta,2.0,2081.0,9.61076,11.0,39997.0,2.75021,3.49456,0.28616,lula-2
contemporâneo,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
conteúdo,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
continente,1.0,2081.0,4.80538,8.0,39997.0,2.00015,2.40251,0.41623,lula-2
continuar,3.0,2081.0,14.41615,21.0,39997.0,5.25039,2.74573,0.3642,lula-2
continuaremos,2.0,2081.0,9.61076,3.0,39997.0,0.75006,12.81339,0.07804,lula-2
continuidade,1.0,2081.0,4.80538,15.0,39997.0,3.75028,1.28134,0.78043,lula-2
contra,1.0,2081.0,4.80538,60.0,39997.0,15.00113,0.32033,3.12173,lula-2
contribuir,1.0,2081.0,4.80538,8.0,39997.0,2.00015,2.40251,0.41623,lula-2
contribuirá,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
contribuiu,2.0,2081.0,9.61076,1.0,39997.0,0.25002,38.44017,0.02601,lula-2
controle,2.0,2081.0,9.61076,15.0,39997.0,3.75028,2.56268,0.39022,lula-2
contrário,1.0,2081.0,4.80538,10.0,39997.0,2.50019,1.92201,0.52029,lula-2
convicções,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
convívio,1.0,2081.0,4.80538,4.0,39997.0,1.00008,4.80502,0.20812,lula-2
cooperativismo,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
cooperação,1.0,2081.0,4.80538,25.0,39997.0,6.25047,0.7688,1.30072,lula-2
coragem,3.0,2081.0,14.41615,20.0,39997.0,5.00038,2.88301,0.34686,lula-2
corrigir,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
corrupção,1.0,2081.0,4.80538,21.0,39997.0,5.25039,0.91524,1.09261,lula-2
credo,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
cresce,2.0,2081.0,9.61076,3.0,39997.0,0.75006,12.81339,0.07804,lula-2
crescer,2.0,2081.0,9.61076,17.0,39997.0,4.25032,2.26119,0.44225,lula-2
crescimento,12.0,2081.0,57.66458,49.0,39997.0,12.25092,4.70696,0.21245,lula-2
criadora,2.0,2081.0,9.61076,2.0,39997.0,0.50004,19.22009,0.05203,lula-2
