PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
aparelhamento,3.0,1947.0,15.40832,3.0,40131.0,0.74755,20.61171,0.04852,getulio-vargas-3
aparelho,2.0,1947.0,10.27221,4.0,40131.0,0.99674,10.30586,0.09703,getulio-vargas-3
apelos,1.0,1947.0,5.13611,2.0,40131.0,0.49837,10.30586,0.09703,getulio-vargas-3
apenas,4.0,1947.0,20.54443,45.0,40131.0,11.21328,1.83215,0.54581,getulio-vargas-3
apesar,1.0,1947.0,5.13611,14.0,40131.0,3.48857,1.47227,0.67923,getulio-vargas-3
aplicação,1.0,1947.0,5.13611,11.0,40131.0,2.74102,1.87379,0.53368,getulio-vargas-3
apresentava,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
apropriados,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
aprovação,1.0,1947.0,5.13611,2.0,40131.0,0.49837,10.30586,0.09703,getulio-vargas-3
armadas,4.0,1947.0,20.54443,23.0,40131.0,5.73123,3.58465,0.27897,getulio-vargas-3
articulação,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
aspectos,2.0,1947.0,10.27221,2.0,40131.0,0.49837,20.61171,0.04852,getulio-vargas-3
aspirações,3.0,1947.0,15.40832,10.0,40131.0,2.49184,6.18351,0.16172,getulio-vargas-3
assegurar,1.0,1947.0,5.13611,22.0,40131.0,5.48205,0.9369,1.06735,getulio-vargas-3
assembleia,2.0,1947.0,10.27221,8.0,40131.0,1.99347,5.15293,0.19406,getulio-vargas-3
assim,4.0,1947.0,20.54443,86.0,40131.0,21.42982,0.95868,1.0431,getulio-vargas-3
assistir,1.0,1947.0,5.13611,4.0,40131.0,0.99674,5.15293,0.19406,getulio-vargas-3
assumindo,1.0,1947.0,5.13611,5.0,40131.0,1.24592,4.12234,0.24258,getulio-vargas-3
atender,2.0,1947.0,10.27221,5.0,40131.0,1.24592,8.24468,0.12129,getulio-vargas-3
atingir,1.0,1947.0,5.13611,6.0,40131.0,1.4951,3.43529,0.2911,getulio-vargas-3
atividade,2.0,1947.0,10.27221,17.0,40131.0,4.23613,2.42491,0.41239,getulio-vargas-3
atividades,3.0,1947.0,15.40832,7.0,40131.0,1.74429,8.83359,0.1132,getulio-vargas-3
atmosfera,2.0,1947.0,10.27221,2.0,40131.0,0.49837,20.61171,0.04852,getulio-vargas-3
ato,2.0,1947.0,10.27221,18.0,40131.0,4.48531,2.29019,0.43664,getulio-vargas-3
através,1.0,1947.0,5.13611,27.0,40131.0,6.72797,0.7634,1.30993,getulio-vargas-3
atribuições,2.0,1947.0,10.27221,4.0,40131.0,0.99674,10.30586,0.09703,getulio-vargas-3
atuais,1.0,1947.0,5.13611,7.0,40131.0,1.74429,2.94453,0.33961,getulio-vargas-3
atual,1.0,1947.0,5.13611,17.0,40131.0,4.23613,1.21245,0.82477,getulio-vargas-3
autonomia,1.0,1947.0,5.13611,12.0,40131.0,2.99021,1.71764,0.58219,getulio-vargas-3
autoridade,3.0,1947.0,15.40832,15.0,40131.0,3.73776,4.12234,0.24258,getulio-vargas-3
ação,4.0,1947.0,20.54443,59.0,40131.0,14.70185,1.3974,0.71561,getulio-vargas-3
bandeira,1.0,1947.0,5.13611,5.0,40131.0,1.24592,4.12234,0.24258,getulio-vargas-3
base,2.0,1947.0,10.27221,28.0,40131.0,6.97715,1.47227,0.67923,getulio-vargas-3
baseado,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
bem,2.0,1947.0,10.27221,92.0,40131.0,22.92492,0.44808,2.23174,getulio-vargas-3
beneficiar-se,1.0,1947.0,5.13611,1.0,40131.0,0.24918,20.61171,0.04852,getulio-vargas-3
benefício,1.0,1947.0,5.13611,5.0,40131.0,1.24592,4.12234,0.24258,getulio-vargas-3
benefícios,1.0,1947.0,5.13611,12.0,40131.0,2.99021,1.71764,0.58219,getulio-vargas-3
bom,1.0,1947.0,5.13611,17.0,40131.0,4.23613,1.21245,0.82477,getulio-vargas-3
brasil,2.0,1947.0,10.27221,278.0,40131.0,69.27313,0.14829,6.74374,getulio-vargas-3
brasileira,1.0,1947.0,5.13611,68.0,40131.0,16.94451,0.30311,3.2991,getulio-vargas-3
brasileiros,2.0,1947.0,10.27221,125.0,40131.0,31.14799,0.32979,3.03226,getulio-vargas-3
básica,1.0,1947.0,5.13611,5.0,40131.0,1.24592,4.12234,0.24258,getulio-vargas-3
