PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
exercício,1.0,342.0,29.23977,25.0,41736.0,5.99003,4.8814,0.20486,janio-quadros
exigir,1.0,342.0,29.23977,9.0,41736.0,2.15641,13.55945,0.07375,janio-quadros
expressa,1.0,342.0,29.23977,2.0,41736.0,0.4792,61.01754,0.01639,janio-quadros
fatores,1.0,342.0,29.23977,9.0,41736.0,2.15641,13.55945,0.07375,janio-quadros
faz,2.0,342.0,58.47953,20.0,41736.0,4.79203,12.20351,0.08194,janio-quadros
faço,1.0,342.0,29.23977,12.0,41736.0,2.87522,10.16959,0.09833,janio-quadros
federativa,1.0,342.0,29.23977,3.0,41736.0,0.7188,40.67836,0.02458,janio-quadros
fim,1.0,342.0,29.23977,35.0,41736.0,8.38605,3.48672,0.2868,janio-quadros
final,1.0,342.0,29.23977,9.0,41736.0,2.15641,13.55945,0.07375,janio-quadros
finalmente,1.0,342.0,29.23977,9.0,41736.0,2.15641,13.55945,0.07375,janio-quadros
forma,1.0,342.0,29.23977,48.0,41736.0,11.50086,2.5424,0.39333,janio-quadros
formação,1.0,342.0,29.23977,17.0,41736.0,4.07322,7.17853,0.1393,janio-quadros
fortuna,1.0,342.0,29.23977,3.0,41736.0,0.7188,40.67836,0.02458,janio-quadros
força,1.0,342.0,29.23977,36.0,41736.0,8.62565,3.38986,0.295,janio-quadros
futuro,1.0,342.0,29.23977,48.0,41736.0,11.50086,2.5424,0.39333,janio-quadros
garantias,1.0,342.0,29.23977,12.0,41736.0,2.87522,10.16959,0.09833,janio-quadros
governo,1.0,342.0,29.23977,274.0,41736.0,65.65076,0.44538,2.24526,janio-quadros
grande,1.0,342.0,29.23977,100.0,41736.0,23.96013,1.22035,0.81944,janio-quadros
grau,1.0,342.0,29.23977,4.0,41736.0,0.95841,30.50877,0.03278,janio-quadros
história,2.0,342.0,58.47953,40.0,41736.0,9.58405,6.10175,0.16389,janio-quadros
homem,1.0,342.0,29.23977,59.0,41736.0,14.13648,2.06839,0.48347,janio-quadros
