PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
progresso,5.0,2170.0,23.04147,40.0,39908.0,10.02305,2.29885,0.435,jose-sarney
projetos,1.0,2170.0,4.60829,15.0,39908.0,3.75864,1.22605,0.81563,jose-sarney
promover,1.0,2170.0,4.60829,17.0,39908.0,4.2598,1.08181,0.92438,jose-sarney
promoveremos,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
propor,1.0,2170.0,4.60829,2.0,39908.0,0.50115,9.19539,0.10875,jose-sarney
proposta,1.0,2170.0,4.60829,5.0,39908.0,1.25288,3.67816,0.27188,jose-sarney
propostas,1.0,2170.0,4.60829,10.0,39908.0,2.50576,1.83908,0.54375,jose-sarney
propriedade,1.0,2170.0,4.60829,5.0,39908.0,1.25288,3.67816,0.27188,jose-sarney
propriedades,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
prosperidade,1.0,2170.0,4.60829,20.0,39908.0,5.01153,0.91954,1.0875,jose-sarney
protecionismo,1.0,2170.0,4.60829,7.0,39908.0,1.75403,2.62725,0.38063,jose-sarney
protegidos,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
prover,1.0,2170.0,4.60829,7.0,39908.0,1.75403,2.62725,0.38063,jose-sarney
providências,2.0,2170.0,9.21659,11.0,39908.0,2.75634,3.34378,0.29906,jose-sarney
provocar,1.0,2170.0,4.60829,3.0,39908.0,0.75173,6.13026,0.16313,jose-sarney
prudente,1.0,2170.0,4.60829,3.0,39908.0,0.75173,6.13026,0.16313,jose-sarney
práticas,1.0,2170.0,4.60829,11.0,39908.0,2.75634,1.67189,0.59813,jose-sarney
própria,2.0,2170.0,9.21659,38.0,39908.0,9.5219,0.96794,1.03313,jose-sarney
próprias,1.0,2170.0,4.60829,11.0,39908.0,2.75634,1.67189,0.59813,jose-sarney
próprio,3.0,2170.0,13.82488,17.0,39908.0,4.2598,3.24543,0.30813,jose-sarney
próximas,1.0,2170.0,4.60829,2.0,39908.0,0.50115,9.19539,0.10875,jose-sarney
próximo,1.0,2170.0,4.60829,9.0,39908.0,2.25519,2.04342,0.48938,jose-sarney
punição,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
pública,1.0,2170.0,4.60829,47.0,39908.0,11.77709,0.39129,2.55563,jose-sarney
públicas,3.0,2170.0,13.82488,18.0,39908.0,4.51037,3.06513,0.32625,jose-sarney
público,9.0,2170.0,41.47465,28.0,39908.0,7.01614,5.91132,0.16917,jose-sarney
públicos,4.0,2170.0,18.43318,14.0,39908.0,3.50807,5.25451,0.19031,jose-sarney
pão,1.0,2170.0,4.60829,2.0,39908.0,0.50115,9.19539,0.10875,jose-sarney
quadro,1.0,2170.0,4.60829,8.0,39908.0,2.00461,2.29885,0.435,jose-sarney
qualquer,1.0,2170.0,4.60829,35.0,39908.0,8.77017,0.52545,1.90313,jose-sarney
quanto,2.0,2170.0,9.21659,57.0,39908.0,14.28285,0.64529,1.54969,jose-sarney
quase,2.0,2170.0,9.21659,26.0,39908.0,6.51498,1.41468,0.70688,jose-sarney
queda,3.0,2170.0,13.82488,2.0,39908.0,0.50115,27.58618,0.03625,jose-sarney
quer,3.0,2170.0,13.82488,35.0,39908.0,8.77017,1.57635,0.63438,jose-sarney
queremos,1.0,2170.0,4.60829,16.0,39908.0,4.00922,1.14942,0.87,jose-sarney
querer,2.0,2170.0,9.21659,6.0,39908.0,1.50346,6.13026,0.16313,jose-sarney
raízes,1.0,2170.0,4.60829,5.0,39908.0,1.25288,3.67816,0.27188,jose-sarney
reais,1.0,2170.0,4.60829,9.0,39908.0,2.25519,2.04342,0.48938,jose-sarney
realidade,2.0,2170.0,9.21659,20.0,39908.0,5.01153,1.83908,0.54375,jose-sarney
realizam,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
realizar,1.0,2170.0,4.60829,13.0,39908.0,3.25749,1.41468,0.70688,jose-sarney
recebem,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
receberem,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
receita,1.0,2170.0,4.60829,14.0,39908.0,3.50807,1.31363,0.76125,jose-sarney
receitas,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
recentes,1.0,2170.0,4.60829,5.0,39908.0,1.25288,3.67816,0.27188,jose-sarney
recessão,3.0,2170.0,13.82488,2.0,39908.0,0.50115,27.58618,0.03625,jose-sarney
reclama,1.0,2170.0,4.60829,3.0,39908.0,0.75173,6.13026,0.16313,jose-sarney
reconhece,1.0,2170.0,4.60829,4.0,39908.0,1.00231,4.5977,0.2175,jose-sarney
recuperar,1.0,2170.0,4.60829,1.0,39908.0,0.25058,18.39078,0.05438,jose-sarney
recuperação,1.0,2170.0,4.60829,8.0,39908.0,2.00461,2.29885,0.435,jose-sarney
recursos,2.0,2170.0,9.21659,49.0,39908.0,12.27824,0.75064,1.33219,jose-sarney
