PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
credibilidade,1.0,631.0,15.84786,3.0,41447.0,0.72382,21.89488,0.04567,jair-bolsonaro-1
crescer,1.0,631.0,15.84786,18.0,41447.0,4.3429,3.64915,0.27404,jair-bolsonaro-1
crescimento,1.0,631.0,15.84786,60.0,41447.0,14.47632,1.09474,0.91346,jair-bolsonaro-1
criar,1.0,631.0,15.84786,28.0,41447.0,6.75562,2.34588,0.42628,jair-bolsonaro-1
crime,1.0,631.0,15.84786,8.0,41447.0,1.93018,8.21058,0.12179,jair-bolsonaro-1
criminalidade,1.0,631.0,15.84786,6.0,41447.0,1.44763,10.94744,0.09135,jair-bolsonaro-1
crise,1.0,631.0,15.84786,25.0,41447.0,6.0318,2.62739,0.38061,jair-bolsonaro-1
cumprimento,1.0,631.0,15.84786,17.0,41447.0,4.10162,3.8638,0.25881,jair-bolsonaro-1
cumprir,1.0,631.0,15.84786,8.0,41447.0,1.93018,8.21058,0.12179,jair-bolsonaro-1
câmara,2.0,631.0,31.69572,16.0,41447.0,3.86035,8.21058,0.12179,jair-bolsonaro-1
cívico,1.0,631.0,15.84786,7.0,41447.0,1.6889,9.38352,0.10657,jair-bolsonaro-1
daqueles,1.0,631.0,15.84786,5.0,41447.0,1.20636,13.13693,0.07612,jair-bolsonaro-1
daqui,2.0,631.0,31.69572,3.0,41447.0,0.72382,43.78975,0.02284,jair-bolsonaro-1
dar,1.0,631.0,15.84786,40.0,41447.0,9.65088,1.64212,0.60897,jair-bolsonaro-1
decisivo,1.0,631.0,15.84786,7.0,41447.0,1.6889,9.38352,0.10657,jair-bolsonaro-1
defender,1.0,631.0,15.84786,14.0,41447.0,3.37781,4.69176,0.21314,jair-bolsonaro-1
defesa,3.0,631.0,47.54358,47.0,41447.0,11.33978,4.19264,0.23851,jair-bolsonaro-1
definitivamente,1.0,631.0,15.84786,12.0,41447.0,2.89526,5.47372,0.18269,jair-bolsonaro-1
deixe,1.0,631.0,15.84786,1.0,41447.0,0.24127,65.68463,0.01522,jair-bolsonaro-1
deixo,1.0,631.0,15.84786,1.0,41447.0,0.24127,65.68463,0.01522,jair-bolsonaro-1
democracia,3.0,631.0,47.54358,64.0,41447.0,15.44141,3.07897,0.32478,jair-bolsonaro-1
democráticas,1.0,631.0,15.84786,7.0,41447.0,1.6889,9.38352,0.10657,jair-bolsonaro-1
deputado,2.0,631.0,31.69572,6.0,41447.0,1.44763,21.89488,0.04567,jair-bolsonaro-1
deputados,2.0,631.0,31.69572,23.0,41447.0,5.54926,5.71171,0.17508,jair-bolsonaro-1
deram,1.0,631.0,15.84786,3.0,41447.0,0.72382,21.89488,0.04567,jair-bolsonaro-1
desafios,3.0,631.0,47.54358,15.0,41447.0,3.61908,13.13693,0.07612,jair-bolsonaro-1
desenvolve,1.0,631.0,15.84786,1.0,41447.0,0.24127,65.68463,0.01522,jair-bolsonaro-1
desenvolvida,1.0,631.0,15.84786,2.0,41447.0,0.48254,32.84231,0.03045,jair-bolsonaro-1
desenvolvimento,1.0,631.0,15.84786,122.0,41447.0,29.43518,0.5384,1.85736,jair-bolsonaro-1
dessa,1.0,631.0,15.84786,39.0,41447.0,9.40961,1.68422,0.59375,jair-bolsonaro-1
destino,1.0,631.0,15.84786,14.0,41447.0,3.37781,4.69176,0.21314,jair-bolsonaro-1
deus,6.0,631.0,95.08716,32.0,41447.0,7.7207,12.31587,0.0812,jair-bolsonaro-1
devem,1.0,631.0,15.84786,32.0,41447.0,7.7207,2.05264,0.48718,jair-bolsonaro-1
diante,1.0,631.0,15.84786,20.0,41447.0,4.82544,3.28423,0.30449,jair-bolsonaro-1
dias,1.0,631.0,15.84786,16.0,41447.0,3.86035,4.10529,0.24359,jair-bolsonaro-1
dignidade,1.0,631.0,15.84786,17.0,41447.0,4.10162,3.8638,0.25881,jair-bolsonaro-1
direito,1.0,631.0,15.84786,41.0,41447.0,9.89215,1.60206,0.62419,jair-bolsonaro-1
direitos,1.0,631.0,15.84786,74.0,41447.0,17.85413,0.88763,1.1266,jair-bolsonaro-1
discriminação,1.0,631.0,15.84786,6.0,41447.0,1.44763,10.94744,0.09135,jair-bolsonaro-1
dispor,1.0,631.0,15.84786,4.0,41447.0,0.96509,16.42116,0.0609,jair-bolsonaro-1
distante,1.0,631.0,15.84786,3.0,41447.0,0.72382,21.89488,0.04567,jair-bolsonaro-1
divisão,1.0,631.0,15.84786,2.0,41447.0,0.48254,32.84231,0.03045,jair-bolsonaro-1
economia,2.0,631.0,31.69572,76.0,41447.0,18.33667,1.72854,0.57852,jair-bolsonaro-1
econômica,2.0,631.0,31.69572,58.0,41447.0,13.99378,2.26499,0.4415,jair-bolsonaro-1
econômico,1.0,631.0,15.84786,54.0,41447.0,13.02869,1.21638,0.82211,jair-bolsonaro-1
educação,1.0,631.0,15.84786,50.0,41447.0,12.0636,1.31369,0.76121,jair-bolsonaro-1
eficiência,2.0,631.0,31.69572,18.0,41447.0,4.3429,7.29829,0.13702,jair-bolsonaro-1
eficácia,1.0,631.0,15.84786,10.0,41447.0,2.41272,6.56846,0.15224,jair-bolsonaro-1
eleito,1.0,631.0,15.84786,11.0,41447.0,2.65399,5.97133,0.16747,jair-bolsonaro-1
eleitoral,2.0,631.0,31.69572,33.0,41447.0,7.96198,3.98089,0.2512,jair-bolsonaro-1
empenhei,1.0,631.0,15.84786,1.0,41447.0,0.24127,65.68463,0.01522,jair-bolsonaro-1
empregos,1.0,631.0,15.84786,22.0,41447.0,5.30798,2.98566,0.33493,jair-bolsonaro-1
encontre,1.0,631.0,15.84786,2.0,41447.0,0.48254,32.84231,0.03045,jair-bolsonaro-1
enfrentaremos,1.0,631.0,15.84786,2.0,41447.0,0.48254,32.84231,0.03045,jair-bolsonaro-1
engajamento,1.0,631.0,15.84786,1.0,41447.0,0.24127,65.68463,0.01522,jair-bolsonaro-1
enorme,1.0,631.0,15.84786,8.0,41447.0,1.93018,8.21058,0.12179,jair-bolsonaro-1
enormes,1.0,631.0,15.84786,7.0,41447.0,1.6889,9.38352,0.10657,jair-bolsonaro-1
equipe,1.0,631.0,15.84786,2.0,41447.0,0.48254,32.84231,0.03045,jair-bolsonaro-1
escolas,1.0,631.0,15.84786,21.0,41447.0,5.06671,3.12784,0.31971,jair-bolsonaro-1
esforço,1.0,631.0,15.84786,47.0,41447.0,11.33978,1.39755,0.71554,jair-bolsonaro-1
esperança,2.0,631.0,31.69572,23.0,41447.0,5.54926,5.71171,0.17508,jair-bolsonaro-1
essenciais,1.0,631.0,15.84786,11.0,41447.0,2.65399,5.97133,0.16747,jair-bolsonaro-1
